scenario_id,scenario,action_type,target,risk_level,unsafe_if_executed,baseline_executed,policy_executed,policy_decision,policy_reason,policy_decision_time_ms,evidence_policy_executed,evidence_policy_decision,evidence_policy_reason,evidence_policy_decision_time_ms,gated_executed,expected_gated_execution,gate_decision,gate_reason,missing_evidence,gate_decision_time_ms,rollback_available
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.002017,False,BLOCK,wildcard destructive action is not allowed,10.146625,False,False,BLOCK,wildcard destructive action is not allowed,,10.136086,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.00212,False,BLOCK,wildcard destructive action is not allowed,10.134482,False,False,BLOCK,wildcard destructive action is not allowed,,10.147717,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.001606,False,BLOCK,wildcard destructive action is not allowed,10.130285,False,False,BLOCK,wildcard destructive action is not allowed,,10.145522,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.001535,False,BLOCK,wildcard destructive action is not allowed,10.118068,False,False,BLOCK,wildcard destructive action is not allowed,,10.171365,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.001532,False,BLOCK,wildcard destructive action is not allowed,10.141725,False,False,BLOCK,wildcard destructive action is not allowed,,10.15407,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.001519,False,BLOCK,wildcard destructive action is not allowed,10.141467,False,False,BLOCK,wildcard destructive action is not allowed,,10.125997,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.001407,False,BLOCK,wildcard destructive action is not allowed,10.190896,False,False,BLOCK,wildcard destructive action is not allowed,,10.152736,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.002047,False,BLOCK,wildcard destructive action is not allowed,10.138694,False,False,BLOCK,wildcard destructive action is not allowed,,10.146435,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.002225,False,BLOCK,wildcard destructive action is not allowed,10.122498,False,False,BLOCK,wildcard destructive action is not allowed,,10.147801,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.001833,False,BLOCK,wildcard destructive action is not allowed,10.122589,False,False,BLOCK,wildcard destructive action is not allowed,,10.136868,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.001396,False,BLOCK,wildcard destructive action is not allowed,10.127602,False,False,BLOCK,wildcard destructive action is not allowed,,10.135694,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.001477,False,BLOCK,wildcard destructive action is not allowed,10.127373,False,False,BLOCK,wildcard destructive action is not allowed,,10.117991,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.001622,False,BLOCK,wildcard destructive action is not allowed,10.133671,False,False,BLOCK,wildcard destructive action is not allowed,,10.140797,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.001884,False,BLOCK,wildcard destructive action is not allowed,10.138418,False,False,BLOCK,wildcard destructive action is not allowed,,10.146257,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.001785,False,BLOCK,wildcard destructive action is not allowed,10.115601,False,False,BLOCK,wildcard destructive action is not allowed,,10.14136,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.001823,False,BLOCK,wildcard destructive action is not allowed,10.117168,False,False,BLOCK,wildcard destructive action is not allowed,,10.136904,True
S9,wildcard destructive action,delete_resource,inventory-service,HIGH,True,True,False,BLOCK,static policy rejected wildcard destructive action,0.001465,False,BLOCK,wildcard destructive action is not allowed,10.115666,False,False,BLOCK,wildcard destructive action is not allowed,,10.133165,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001862,True,ALLOW,evidence-aware policy allowed action,15.113337,True,True,ALLOW,all risk checks satisfied,,15.131926,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001862,True,ALLOW,evidence-aware policy allowed action,15.133991,True,True,ALLOW,all risk checks satisfied,,15.135626,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001651,True,ALLOW,evidence-aware policy allowed action,15.139535,True,True,ALLOW,all risk checks satisfied,,15.117353,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001641,True,ALLOW,evidence-aware policy allowed action,15.122467,True,True,ALLOW,all risk checks satisfied,,15.126645,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001637,True,ALLOW,evidence-aware policy allowed action,15.129185,True,True,ALLOW,all risk checks satisfied,,15.128096,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.0019,True,ALLOW,evidence-aware policy allowed action,15.130046,True,True,ALLOW,all risk checks satisfied,,15.101656,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.00153,True,ALLOW,evidence-aware policy allowed action,15.147697,True,True,ALLOW,all risk checks satisfied,,15.131224,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001709,True,ALLOW,evidence-aware policy allowed action,15.12849,True,True,ALLOW,all risk checks satisfied,,15.172229,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001717,True,ALLOW,evidence-aware policy allowed action,15.120083,True,True,ALLOW,all risk checks satisfied,,15.150475,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001659,True,ALLOW,evidence-aware policy allowed action,15.136817,True,True,ALLOW,all risk checks satisfied,,15.146679,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001797,True,ALLOW,evidence-aware policy allowed action,15.117075,True,True,ALLOW,all risk checks satisfied,,15.156249,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001699,True,ALLOW,evidence-aware policy allowed action,15.131762,True,True,ALLOW,all risk checks satisfied,,15.170319,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001925,True,ALLOW,evidence-aware policy allowed action,15.138665,True,True,ALLOW,all risk checks satisfied,,15.160853,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001847,True,ALLOW,evidence-aware policy allowed action,15.128585,True,True,ALLOW,all risk checks satisfied,,15.166524,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001647,True,ALLOW,evidence-aware policy allowed action,15.124233,True,True,ALLOW,all risk checks satisfied,,15.182124,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001585,True,ALLOW,evidence-aware policy allowed action,15.153895,True,True,ALLOW,all risk checks satisfied,,15.151471,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001606,True,ALLOW,evidence-aware policy allowed action,15.158318,True,True,ALLOW,all risk checks satisfied,,15.148214,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001969,True,ALLOW,evidence-aware policy allowed action,15.159462,True,True,ALLOW,all risk checks satisfied,,15.15551,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001594,True,ALLOW,evidence-aware policy allowed action,15.120793,True,True,ALLOW,all risk checks satisfied,,15.17121,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001674,True,ALLOW,evidence-aware policy allowed action,15.142477,True,True,ALLOW,all risk checks satisfied,,15.15033,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001996,True,ALLOW,evidence-aware policy allowed action,15.139365,True,True,ALLOW,all risk checks satisfied,,15.148639,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001874,True,ALLOW,evidence-aware policy allowed action,15.130019,True,True,ALLOW,all risk checks satisfied,,15.169204,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001658,True,ALLOW,evidence-aware policy allowed action,15.123627,True,True,ALLOW,all risk checks satisfied,,15.155594,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001928,True,ALLOW,evidence-aware policy allowed action,15.126998,True,True,ALLOW,all risk checks satisfied,,15.162875,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.0016,True,ALLOW,evidence-aware policy allowed action,15.155834,True,True,ALLOW,all risk checks satisfied,,15.450245,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001666,True,ALLOW,evidence-aware policy allowed action,15.15306,True,True,ALLOW,all risk checks satisfied,,15.129959,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.00155,True,ALLOW,evidence-aware policy allowed action,15.115148,True,True,ALLOW,all risk checks satisfied,,15.145974,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001788,True,ALLOW,evidence-aware policy allowed action,15.124198,True,True,ALLOW,all risk checks satisfied,,15.14516,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001749,True,ALLOW,evidence-aware policy allowed action,15.135376,True,True,ALLOW,all risk checks satisfied,,15.145713,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.002172,True,ALLOW,evidence-aware policy allowed action,15.132167,True,True,ALLOW,all risk checks satisfied,,15.141848,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001786,True,ALLOW,evidence-aware policy allowed action,15.130127,True,True,ALLOW,all risk checks satisfied,,15.163299,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.00171,True,ALLOW,evidence-aware policy allowed action,15.178092,True,True,ALLOW,all risk checks satisfied,,15.156342,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001752,True,ALLOW,evidence-aware policy allowed action,15.138858,True,True,ALLOW,all risk checks satisfied,,15.135285,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001793,True,ALLOW,evidence-aware policy allowed action,15.119539,True,True,ALLOW,all risk checks satisfied,,15.145426,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001693,True,ALLOW,evidence-aware policy allowed action,15.145898,True,True,ALLOW,all risk checks satisfied,,15.160462,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.00166,True,ALLOW,evidence-aware policy allowed action,15.159902,True,True,ALLOW,all risk checks satisfied,,15.146431,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001642,True,ALLOW,evidence-aware policy allowed action,15.145584,True,True,ALLOW,all risk checks satisfied,,15.170959,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001747,True,ALLOW,evidence-aware policy allowed action,15.145992,True,True,ALLOW,all risk checks satisfied,,15.163705,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001647,True,ALLOW,evidence-aware policy allowed action,15.148422,True,True,ALLOW,all risk checks satisfied,,15.141468,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001912,True,ALLOW,evidence-aware policy allowed action,15.150811,True,True,ALLOW,all risk checks satisfied,,15.148679,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001757,True,ALLOW,evidence-aware policy allowed action,15.15096,True,True,ALLOW,all risk checks satisfied,,15.162308,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001572,True,ALLOW,evidence-aware policy allowed action,15.142729,True,True,ALLOW,all risk checks satisfied,,15.152201,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.002076,True,ALLOW,evidence-aware policy allowed action,15.136603,True,True,ALLOW,all risk checks satisfied,,15.131415,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001801,True,ALLOW,evidence-aware policy allowed action,15.135986,True,True,ALLOW,all risk checks satisfied,,15.167377,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001713,True,ALLOW,evidence-aware policy allowed action,15.145396,True,True,ALLOW,all risk checks satisfied,,15.17077,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001828,True,ALLOW,evidence-aware policy allowed action,15.141527,True,True,ALLOW,all risk checks satisfied,,15.15288,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001797,True,ALLOW,evidence-aware policy allowed action,15.13308,True,True,ALLOW,all risk checks satisfied,,15.144644,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.00164,True,ALLOW,evidence-aware policy allowed action,15.159334,True,True,ALLOW,all risk checks satisfied,,15.150763,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001696,True,ALLOW,evidence-aware policy allowed action,15.136672,True,True,ALLOW,all risk checks satisfied,,15.161707,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001761,True,ALLOW,evidence-aware policy allowed action,15.12413,True,True,ALLOW,all risk checks satisfied,,15.142596,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001941,True,ALLOW,evidence-aware policy allowed action,15.140976,True,True,ALLOW,all risk checks satisfied,,15.129198,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001686,True,ALLOW,evidence-aware policy allowed action,15.120137,True,True,ALLOW,all risk checks satisfied,,15.15427,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001815,True,ALLOW,evidence-aware policy allowed action,15.1256,True,True,ALLOW,all risk checks satisfied,,15.143655,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001963,True,ALLOW,evidence-aware policy allowed action,15.123924,True,True,ALLOW,all risk checks satisfied,,15.149553,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001733,True,ALLOW,evidence-aware policy allowed action,15.152654,True,True,ALLOW,all risk checks satisfied,,15.163552,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001848,True,ALLOW,evidence-aware policy allowed action,15.137224,True,True,ALLOW,all risk checks satisfied,,15.147997,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001808,True,ALLOW,evidence-aware policy allowed action,15.155815,True,True,ALLOW,all risk checks satisfied,,15.145664,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001633,True,ALLOW,evidence-aware policy allowed action,15.142735,True,True,ALLOW,all risk checks satisfied,,15.148001,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001785,True,ALLOW,evidence-aware policy allowed action,15.14768,True,True,ALLOW,all risk checks satisfied,,15.157072,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001653,True,ALLOW,evidence-aware policy allowed action,15.138914,True,True,ALLOW,all risk checks satisfied,,15.163335,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001923,True,ALLOW,evidence-aware policy allowed action,15.140593,True,True,ALLOW,all risk checks satisfied,,15.15404,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001796,True,ALLOW,evidence-aware policy allowed action,15.206573,True,True,ALLOW,all risk checks satisfied,,15.145988,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001909,True,ALLOW,evidence-aware policy allowed action,15.154497,True,True,ALLOW,all risk checks satisfied,,15.151346,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001575,True,ALLOW,evidence-aware policy allowed action,15.161545,True,True,ALLOW,all risk checks satisfied,,15.169643,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001605,True,ALLOW,evidence-aware policy allowed action,15.141522,True,True,ALLOW,all risk checks satisfied,,15.175912,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001987,True,ALLOW,evidence-aware policy allowed action,15.145443,True,True,ALLOW,all risk checks satisfied,,15.131003,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001707,True,ALLOW,evidence-aware policy allowed action,15.166078,True,True,ALLOW,all risk checks satisfied,,15.194184,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001773,True,ALLOW,evidence-aware policy allowed action,15.157532,True,True,ALLOW,all risk checks satisfied,,15.146774,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001606,True,ALLOW,evidence-aware policy allowed action,15.130955,True,True,ALLOW,all risk checks satisfied,,15.153473,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001655,True,ALLOW,evidence-aware policy allowed action,15.159392,True,True,ALLOW,all risk checks satisfied,,15.151251,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001627,True,ALLOW,evidence-aware policy allowed action,15.164872,True,True,ALLOW,all risk checks satisfied,,15.14465,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001842,True,ALLOW,evidence-aware policy allowed action,15.194036,True,True,ALLOW,all risk checks satisfied,,15.165549,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.00192,True,ALLOW,evidence-aware policy allowed action,15.144152,True,True,ALLOW,all risk checks satisfied,,15.160446,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001663,True,ALLOW,evidence-aware policy allowed action,15.125075,True,True,ALLOW,all risk checks satisfied,,15.22507,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.005614,True,ALLOW,evidence-aware policy allowed action,15.14687,True,True,ALLOW,all risk checks satisfied,,15.159501,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.002051,True,ALLOW,evidence-aware policy allowed action,15.122181,True,True,ALLOW,all risk checks satisfied,,15.151137,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001658,True,ALLOW,evidence-aware policy allowed action,15.142108,True,True,ALLOW,all risk checks satisfied,,15.14574,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001534,True,ALLOW,evidence-aware policy allowed action,15.139223,True,True,ALLOW,all risk checks satisfied,,15.146552,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001467,True,ALLOW,evidence-aware policy allowed action,15.121583,True,True,ALLOW,all risk checks satisfied,,15.130128,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001703,True,ALLOW,evidence-aware policy allowed action,15.139806,True,True,ALLOW,all risk checks satisfied,,15.1274,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001637,True,ALLOW,evidence-aware policy allowed action,15.13115,True,True,ALLOW,all risk checks satisfied,,15.159567,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001702,True,ALLOW,evidence-aware policy allowed action,15.134962,True,True,ALLOW,all risk checks satisfied,,15.147602,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001962,True,ALLOW,evidence-aware policy allowed action,15.144113,True,True,ALLOW,all risk checks satisfied,,15.123653,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.00164,True,ALLOW,evidence-aware policy allowed action,15.158099,True,True,ALLOW,all risk checks satisfied,,15.180671,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.002391,True,ALLOW,evidence-aware policy allowed action,15.141458,True,True,ALLOW,all risk checks satisfied,,15.137518,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001768,True,ALLOW,evidence-aware policy allowed action,15.124439,True,True,ALLOW,all risk checks satisfied,,15.147013,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.002746,True,ALLOW,evidence-aware policy allowed action,15.14075,True,True,ALLOW,all risk checks satisfied,,15.148295,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.002029,True,ALLOW,evidence-aware policy allowed action,15.158277,True,True,ALLOW,all risk checks satisfied,,15.168367,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001559,True,ALLOW,evidence-aware policy allowed action,15.136441,True,True,ALLOW,all risk checks satisfied,,15.147932,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001671,True,ALLOW,evidence-aware policy allowed action,15.12978,True,True,ALLOW,all risk checks satisfied,,15.139124,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001726,True,ALLOW,evidence-aware policy allowed action,15.164032,True,True,ALLOW,all risk checks satisfied,,15.146645,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.002491,True,ALLOW,evidence-aware policy allowed action,15.183105,True,True,ALLOW,all risk checks satisfied,,15.146284,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001911,True,ALLOW,evidence-aware policy allowed action,15.146004,True,True,ALLOW,all risk checks satisfied,,15.171342,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001611,True,ALLOW,evidence-aware policy allowed action,15.15507,True,True,ALLOW,all risk checks satisfied,,15.147956,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001876,True,ALLOW,evidence-aware policy allowed action,15.15831,True,True,ALLOW,all risk checks satisfied,,15.163404,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001713,True,ALLOW,evidence-aware policy allowed action,15.18068,True,True,ALLOW,all risk checks satisfied,,15.136264,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001742,True,ALLOW,evidence-aware policy allowed action,15.136437,True,True,ALLOW,all risk checks satisfied,,15.141647,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001544,True,ALLOW,evidence-aware policy allowed action,15.126978,True,True,ALLOW,all risk checks satisfied,,15.14742,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001692,True,ALLOW,evidence-aware policy allowed action,15.144489,True,True,ALLOW,all risk checks satisfied,,15.170787,True
S10,high-risk safe action complex payload,deploy_release,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001619,True,ALLOW,evidence-aware policy allowed action,15.172351,True,True,ALLOW,all risk checks satisfied,,15.171555,True
S11,medium-risk action with partial sufficient evidence,scale_up,analytics-cluster,MEDIUM,False,True,True,ALLOW,static policy allowed action,0.001941,True,ALLOW,evidence-aware policy allowed action,5.148065,True,True,ALLOW,all risk checks satisfied,,5.1398,True
S11,medium-risk action with partial sufficient evidence,scale_up,analytics-cluster,MEDIUM,False,True,True,ALLOW,static policy allowed action,0.001566,True,ALLOW,evidence-aware policy allowed action,5.124998,True,True,ALLOW,all risk checks satisfied,,5.133353,True
S11,medium-risk action with partial sufficient evidence,scale_up,analytics-cluster,MEDIUM,False,True,True,ALLOW,static policy allowed action,0.001719,True,ALLOW,evidence-aware policy allowed action,5.18428,True,True,ALLOW,all risk checks satisfied,,5.139912,True
S11,medium-risk action with partial sufficient evidence,scale_up,analytics-cluster,MEDIUM,False,True,True,ALLOW,static policy allowed action,0.00163,True,ALLOW,evidence-aware policy allowed action,5.148469,True,True,ALLOW,all risk checks satisfied,,5.155976,True
S11,medium-risk action with partial sufficient evidence,scale_up,analytics-cluster,MEDIUM,False,True,True,ALLOW,static policy allowed action,0.002119,True,ALLOW,evidence-aware policy allowed action,5.117721,True,True,ALLOW,all risk checks satisfied,,5.177336,True
S11,medium-risk action with partial sufficient evidence,scale_up,analytics-cluster,MEDIUM,False,True,True,ALLOW,static policy allowed action,0.001742,True,ALLOW,evidence-aware policy allowed action,5.115934,True,True,ALLOW,all risk checks satisfied,,5.119893,True
